time,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
2024-05-02T09:00:00Z,113.099,113.209,113.017,113.186,113.122,113.232,113.041,113.207
2024-05-02T10:00:00Z,113.184,113.203,113.0,113.007,113.206,113.23,113.024,113.03
2024-05-02T11:00:00Z,113.007,113.08,112.714,112.774,113.028,113.102,112.74,112.796
2024-05-02T12:00:00Z,112.768,112.892,112.606,112.623,112.794,112.913,112.63,112.649
2024-05-02T13:00:00Z,112.616,112.882,112.526,112.551,112.64,112.907,112.55,112.585
2024-05-02T14:00:00Z,112.551,112.706,112.362,112.386,112.586,112.73,112.383,112.409
2024-05-02T15:00:00Z,112.388,112.438,112.046,112.271,112.409,112.46,112.071,112.292
2024-05-02T16:00:00Z,112.27,112.381,112.056,112.319,112.292,112.407,112.081,112.339
2024-05-02T17:00:00Z,112.322,112.377,111.992,112.074,112.342,112.397,112.019,112.098
2024-05-02T18:00:00Z,112.076,112.132,111.958,111.962,112.098,112.156,111.981,111.985
2024-05-02T19:00:00Z,111.965,112.127,111.91,112.007,111.987,112.153,111.934,112.032
2024-05-02T20:00:00Z,112.004,112.486,112.003,112.362,112.03,112.515,112.026,112.415
2024-05-02T21:00:00Z,112.303,112.407,112.218,112.396,112.477,112.565,112.4,112.466
2024-05-02T22:00:00Z,112.357,112.398,112.079,112.131,112.466,112.522,112.102,112.153
2024-05-02T23:00:00Z,112.129,112.147,111.852,112.045,112.153,112.17,111.877,112.07
2024-05-03T00:00:00Z,112.044,112.262,111.887,112.08,112.07,112.286,111.911,112.1
2024-05-03T01:00:00Z,112.081,112.145,111.819,111.872,112.1,112.167,111.842,111.897
2024-05-03T02:00:00Z,111.872,112.017,111.822,111.998,111.895,112.038,111.843,112.021
2024-05-03T03:00:00Z,111.998,112.06,111.928,111.976,112.02,112.082,111.949,111.997
2024-05-03T04:00:00Z,111.977,112.019,111.816,111.888,111.997,112.039,111.838,111.91
2024-05-03T05:00:00Z,111.892,112.036,111.874,111.976,111.915,112.06,111.897,112.002
2024-05-03T06:00:00Z,111.971,112.148,111.876,112.126,111.999,112.171,111.895,112.146
2024-05-03T07:00:00Z,112.126,112.146,111.998,112.138,112.147,112.165,112.022,112.158
2024-05-03T08:00:00Z,112.136,112.182,112.062,112.116,112.155,112.201,112.082,112.136
2024-05-03T09:00:00Z,112.114,112.117,111.935,112.002,112.136,112.14,111.957,112.023
2024-05-03T10:00:00Z,112.003,112.075,111.993,112.059,112.023,112.095,112.015,112.08
2024-05-03T11:00:00Z,112.057,112.138,112.052,112.107,112.078,112.159,112.073,112.127
2024-05-03T12:00:00Z,112.104,112.188,111.55,111.677,112.124,112.208,111.573,111.703
2024-05-03T13:00:00Z,111.676,111.886,111.643,111.738,111.701,111.908,111.667,111.798
2024-05-03T14:00:00Z,111.696,111.916,111.565,111.762,111.71,111.94,111.593,111.788
2024-05-03T15:00:00Z,111.764,111.776,111.639,111.701,111.787,111.801,111.662,111.722
2024-05-03T16:00:00Z,111.701,111.745,111.644,111.7,111.725,111.767,111.665,111.724
2024-05-03T17:00:00Z,111.699,111.765,111.685,111.742,111.722,111.786,111.707,111.764
