time,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
2024-08-13T21:00:00Z,161.402,161.417,161.17,161.399,161.468,161.533,161.32,161.489
2024-08-13T22:00:00Z,161.396,161.464,161.36,161.456,161.488,161.538,161.38,161.478
2024-08-13T23:00:00Z,161.457,161.64,161.425,161.569,161.481,161.663,161.44,161.596
2024-08-14T00:00:00Z,161.569,161.79,161.546,161.678,161.594,161.812,161.572,161.698
2024-08-14T01:00:00Z,161.677,161.764,161.315,161.422,161.698,161.786,161.338,161.447
2024-08-14T02:00:00Z,161.421,161.443,160.576,160.972,161.445,161.463,160.596,160.995
2024-08-14T03:00:00Z,160.976,161.429,160.823,161.303,161.0,161.451,160.845,161.325
2024-08-14T04:00:00Z,161.299,161.652,161.282,161.443,161.319,161.669,161.305,161.466
2024-08-14T05:00:00Z,161.443,161.662,161.353,161.649,161.467,161.681,161.376,161.674
2024-08-14T06:00:00Z,161.652,161.984,161.438,161.901,161.672,162.005,161.46,161.923
2024-08-14T07:00:00Z,161.9,162.239,161.854,162.219,161.923,162.26,161.871,162.244
2024-08-14T08:00:00Z,162.218,162.331,162.017,162.095,162.244,162.353,162.04,162.122
2024-08-14T09:00:00Z,162.093,162.219,162.04,162.179,162.119,162.241,162.066,162.199
2024-08-14T10:00:00Z,162.177,162.181,161.856,161.872,162.198,162.207,161.879,161.893
2024-08-14T11:00:00Z,161.87,161.999,161.842,161.9,161.894,162.017,161.864,161.925
2024-08-14T12:00:00Z,161.906,162.424,161.666,162.288,161.93,162.441,161.692,162.31
2024-08-14T13:00:00Z,162.285,162.582,162.19,162.202,162.307,162.604,162.212,162.222
2024-08-14T14:00:00Z,162.204,162.211,161.801,161.95,162.222,162.232,161.818,161.969
2024-08-14T15:00:00Z,161.954,162.001,161.675,161.887,161.973,162.019,161.695,161.909
2024-08-14T16:00:00Z,161.884,161.952,161.761,161.901,161.906,161.973,161.784,161.925
2024-08-14T17:00:00Z,161.899,162.207,161.877,162.135,161.921,162.23,161.9,162.158
2024-08-14T18:00:00Z,162.133,162.228,162.069,162.194,162.157,162.247,162.089,162.215
2024-08-14T19:00:00Z,162.197,162.323,162.152,162.259,162.216,162.346,162.171,162.281
2024-08-14T20:00:00Z,162.264,162.377,162.188,162.206,162.286,162.395,162.208,162.261
2024-08-14T21:00:00Z,162.119,162.148,162.036,162.136,162.249,162.249,162.156,162.201
2024-08-14T22:00:00Z,162.139,162.23,162.051,162.211,162.203,162.255,162.079,162.23
2024-08-14T23:00:00Z,162.211,162.327,162.091,162.162,162.227,162.345,162.129,162.184
2024-08-15T00:00:00Z,162.166,162.248,162.037,162.09,162.184,162.272,162.06,162.11
2024-08-15T01:00:00Z,162.088,162.444,162.049,162.367,162.109,162.462,162.072,162.392
2024-08-15T02:00:00Z,162.366,162.451,162.272,162.332,162.39,162.473,162.294,162.356
2024-08-15T03:00:00Z,162.332,162.35,162.186,162.256,162.357,162.372,162.207,162.278
2024-08-15T04:00:00Z,162.255,162.27,162.109,162.161,162.279,162.292,162.129,162.181
2024-08-15T05:00:00Z,162.16,162.219,161.935,161.982,162.178,162.242,161.956,162.007
2024-08-15T06:00:00Z,161.986,162.229,161.977,162.085,162.008,162.249,161.998,162.111
2024-08-15T07:00:00Z,162.086,162.184,161.971,162.126,162.111,162.206,161.996,162.141
2024-08-15T08:00:00Z,162.124,162.223,162.045,162.152,162.14,162.242,162.068,162.17
2024-08-15T09:00:00Z,162.15,162.353,162.094,162.275,162.171,162.375,162.118,162.298
2024-08-15T10:00:00Z,162.276,162.301,162.052,162.097,162.3,162.324,162.072,162.114
2024-08-15T11:00:00Z,162.088,162.229,162.068,162.13,162.109,162.251,162.088,162.152
2024-08-15T12:00:00Z,162.13,163.374,162.07,163.196,162.15,163.391,162.094,163.217
2024-08-15T13:00:00Z,163.193,163.585,163.177,163.508,163.217,163.604,163.198,163.535
2024-08-15T14:00:00Z,163.509,163.723,163.229,163.675,163.534,163.745,163.251,163.697
2024-08-15T15:00:00Z,163.674,163.687,163.534,163.583,163.692,163.709,163.557,163.603
2024-08-15T16:00:00Z,163.578,163.635,163.529,163.61,163.598,163.656,163.546,163.63
